,ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal,Color,BCPY,Score
608,ABTA AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI,18,0.15507232,0.92644292,1.0,0.996983643032166,#fde725,0.1436656529519744,0.5718328264759872
607,ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI,19,0.15507135,0.92644304,1.0,0.996985075984419,#fde725,0.143664772910904,0.571832386455452
606,ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI,20,0.15507039,0.92644315,1.0,0.996986496461592,#fde725,0.1436639005833285,0.5718319502916642
605,ABTA AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI URIDK2r,19,0.15506449,0.92644386,1.0,0.996995217658451,#fde725,0.1436585446645314,0.5718292723322657
604,ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI URIDK2r,20,0.15506352,0.92644397,1.0,0.996996653255934,#fde725,0.1436576630709744,0.5718288315354872
603,ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CS CYTK1 G3PD2 GLUR GLYCK MALS MCITS ORNCD ORNDC PGI TALA TPI URIDK2r,21,0.15506256,0.92644409,1.0,0.996998071141624,#fde725,0.1436567922922704,0.5718283961461352
6139,ABTA AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,10,0.22040547,0.64457439,1.0,0.992194170947201,#fde725,0.14206772137791332,0.5710338606889567
6140,ABTA AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,10,0.22040547,0.64457439,1.0,0.992194170947201,#fde725,0.14206772137791332,0.5710338606889567
6138,ABTA AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,11,0.22040377,0.64457672,1.0,0.992195366096943,#fde725,0.1420671391422344,0.5710335695711172
6137,ABTA AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,11,0.22040377,0.64457672,1.0,0.992195366096943,#fde725,0.1420671391422344,0.5710335695711172
6136,ABTA ADNK1 AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,11,0.22040352,0.64457705,1.0,0.992195545885313,#fde725,0.142067050731216,0.571033525365608
6135,ABTA ADNK1 AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,11,0.22040352,0.64457705,1.0,0.992195545885313,#fde725,0.142067050731216,0.571033525365608
6134,ABTA ADNK1 AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,12,0.22040182,0.64457938,1.0,0.99219674105376,#fde725,0.14206646848647161,0.5710332342432358
6133,ABTA ADNK1 AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,12,0.22040182,0.64457938,1.0,0.99219674105376,#fde725,0.14206646848647161,0.5710332342432358
6131,ABTA ADPT AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,11,0.22039955,0.64458247,1.0,0.992198343746665,#fde725,0.1420656863258885,0.5710328431629442
6132,ABTA ADPT AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,11,0.22039955,0.64458247,1.0,0.992198343746665,#fde725,0.1420656863258885,0.5710328431629442
6130,ABTA ADPT AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,12,0.22039784,0.64458479,1.0,0.992199553537108,#fde725,0.14206509541285361,0.5710325477064269
6129,ABTA ADPT AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,12,0.22039784,0.64458479,1.0,0.992199553537108,#fde725,0.14206509541285361,0.5710325477064269
6128,ABTA ADNK1 ADPT AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,12,0.22039565,0.64458778,1.0,0.992201096960757,#fde725,0.142064342755157,0.5710321713775786
6127,ABTA ADNK1 ADPT AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,12,0.22039565,0.64458778,1.0,0.992201096960757,#fde725,0.142064342755157,0.5710321713775786
6126,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI,13,0.22039394,0.64459011,1.0,0.992202303602566,#fde725,0.1420637540279334,0.5710318770139667
6125,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI,13,0.22039394,0.64459011,1.0,0.992202303602566,#fde725,0.1420637540279334,0.5710318770139667
6124,ABTA AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,11,0.22038966,0.64459595,1.0,0.992205321198972,#fde725,0.142062282257877,0.5710311411289385
6123,ABTA AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,11,0.22038966,0.64459595,1.0,0.992205321198972,#fde725,0.142062282257877,0.5710311411289385
6122,ABTA AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,12,0.22038795,0.64459828,1.0,0.992206527898534,#fde725,0.142061693502726,0.571030846751363
6121,ABTA AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,12,0.22038795,0.64459828,1.0,0.992206527898534,#fde725,0.142061693502726,0.571030846751363
6120,ABTA ADNK1 AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,12,0.22038771,0.64459861,1.0,0.992206696310931,#fde725,0.14206161152708308,0.5710308057635416
6119,ABTA ADNK1 AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,12,0.22038771,0.64459861,1.0,0.992206696310931,#fde725,0.14206161152708308,0.5710308057635416
6118,ABTA ADNK1 AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,13,0.220386,0.64460093,1.0,0.992207906215464,#fde725,0.14206102055897998,0.57103051027949
6117,ABTA ADNK1 AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,13,0.220386,0.64460093,1.0,0.992207906215464,#fde725,0.14206102055897998,0.57103051027949
6115,ABTA ADPT AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,12,0.22038373,0.64460402,1.0,0.992209509110795,#fde725,0.1420602383005946,0.5710301191502973
6116,ABTA ADPT AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,12,0.22038373,0.64460402,1.0,0.992209509110795,#fde725,0.1420602383005946,0.5710301191502973
6114,ABTA ADPT AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,13,0.22038203,0.64460635,1.0,0.992210704469047,#fde725,0.1420596559638905,0.5710298279819452
6113,ABTA ADPT AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,13,0.22038203,0.64460635,1.0,0.992210704469047,#fde725,0.1420596559638905,0.5710298279819452
6111,ABTA ADNK1 ADPT AST GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,13,0.22037983,0.64460934,1.0,0.992212259486533,#fde725,0.1420588967656122,0.5710294483828061
6112,ABTA ADNK1 ADPT AST GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,13,0.22037983,0.64460934,1.0,0.992212259486533,#fde725,0.1420588967656122,0.5710294483828061
6109,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MICITDr P5CD PGI SUCOAS TPI URIDK2r,14,0.22037813,0.64461166,1.0,0.992213458068324,#fde725,0.1420583122069958,0.5710291561034979
6110,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MCITS P5CD PGI SUCOAS TPI URIDK2r,14,0.22037813,0.64461166,1.0,0.992213458068324,#fde725,0.1420583122069958,0.5710291561034979
6108,ABTA AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,11,0.21963502,0.64562457,1.0,0.992739333406751,#fde725,0.1418017653444414,0.5709008826722207
6107,ABTA AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,11,0.21963502,0.64562457,1.0,0.992739333406751,#fde725,0.1418017653444414,0.5709008826722207
6106,ABTA AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,12,0.21963332,0.64562688,1.0,0.992740542305001,#fde725,0.1418011751356416,0.5709005875678208
6105,ABTA AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,12,0.21963332,0.64562688,1.0,0.992740542305001,#fde725,0.1418011751356416,0.5709005875678208
6103,ABTA ADNK1 AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,12,0.21963308,0.6456272,1.0,0.992740714921202,#fde725,0.141801090467776,0.570900545233888
6104,ABTA ADNK1 AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,12,0.21963308,0.6456272,1.0,0.992740714921202,#fde725,0.141801090467776,0.570900545233888
6101,ABTA ADNK1 AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21963139,0.64562951,1.0,0.992741912402313,#fde725,0.1418005067063189,0.5709002533531594
6102,ABTA ADNK1 AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21963139,0.64562951,1.0,0.992741912402313,#fde725,0.1418005067063189,0.5709002533531594
6100,ABTA ADPT AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,12,0.21962914,0.64563258,1.0,0.992743508439307,#fde725,0.1417997283013812,0.5708998641506906
6099,ABTA ADPT AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,12,0.21962914,0.64563258,1.0,0.992743508439307,#fde725,0.1417997283013812,0.5708998641506906
6098,ABTA ADPT AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21962744,0.64563489,1.0,0.992744717393799,#fde725,0.1417991380653816,0.5708995690326908
6097,ABTA ADPT AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21962744,0.64563489,1.0,0.992744717393799,#fde725,0.1417991380653816,0.5708995690326908
6096,ABTA ADNK1 ADPT AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21962526,0.64563786,1.0,0.992746265252895,#fde725,0.1417983828683436,0.5708991914341718
6095,ABTA ADNK1 ADPT AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21962526,0.64563786,1.0,0.992746265252895,#fde725,0.1417983828683436,0.5708991914341718
6094,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,14,0.21962357,0.64564017,1.0,0.992747462808422,#fde725,0.1417977990708069,0.5708988995354034
6093,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,14,0.21962357,0.64564017,1.0,0.992747462808422,#fde725,0.1417977990708069,0.5708988995354034
6092,ABTA AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,12,0.21961931,0.64564597,1.0,0.992750488838681,#fde725,0.14179632243568072,0.5708981612178403
6091,ABTA AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,12,0.21961931,0.64564597,1.0,0.992750488838681,#fde725,0.14179632243568072,0.5708981612178403
6089,ABTA AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961762,0.64564828,1.0,0.992751686450828,#fde725,0.1417957386106936,0.5708978693053468
6090,ABTA AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961762,0.64564828,1.0,0.992751686450828,#fde725,0.1417957386106936,0.5708978693053468
6087,ABTA ADNK1 AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961738,0.64564861,1.0,0.992751855905822,#fde725,0.1417956561288418,0.5708978280644209
6088,ABTA ADNK1 AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961738,0.64564861,1.0,0.992751855905822,#fde725,0.1417956561288418,0.5708978280644209
6086,ABTA ADNK1 AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21961568,0.64565092,1.0,0.992753064972805,#fde725,0.1417950658384256,0.5708975329192127
6085,ABTA ADNK1 AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21961568,0.64565092,1.0,0.992753064972805,#fde725,0.1417950658384256,0.5708975329192127
6084,ABTA ADPT AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961343,0.64565399,1.0,0.992754661208784,#fde725,0.1417942873370857,0.5708971436685428
6083,ABTA ADPT AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21961343,0.64565399,1.0,0.992754661208784,#fde725,0.1417942873370857,0.5708971436685428
6082,ABTA ADPT AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21961174,0.6456563,1.0,0.992755858876888,#fde725,0.14179370348496198,0.570896851742481
6081,ABTA ADPT AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21961174,0.6456563,1.0,0.992755858876888,#fde725,0.14179370348496198,0.570896851742481
6080,ABTA ADNK1 ADPT AST GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21960956,0.64565927,1.0,0.992757406928635,#fde725,0.1417929481946212,0.5708964740973106
6079,ABTA ADNK1 ADPT AST GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21960956,0.64565927,1.0,0.992757406928635,#fde725,0.1417929481946212,0.5708964740973106
6077,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21960787,0.64566157,1.0,0.992758607815883,#fde725,0.14179236212855592,0.570896181064278
6078,ABTA ADNK1 ADPT AST FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21960787,0.64566157,1.0,0.992758607815883,#fde725,0.14179236212855592,0.570896181064278
6075,ABTA AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,12,0.21960361,0.64566738,1.0,0.992761631040258,#fde725,0.1417908875072418,0.5708954437536209
6076,ABTA AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,12,0.21960361,0.64566738,1.0,0.992761631040258,#fde725,0.1417908875072418,0.5708954437536209
6074,ABTA AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21960192,0.64566969,1.0,0.992762828801809,#fde725,0.1417903036098048,0.5708951518049024
6073,ABTA AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21960192,0.64566969,1.0,0.992762828801809,#fde725,0.1417903036098048,0.5708951518049024
6072,ABTA ADNK1 AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21960167,0.64567002,1.0,0.992763009715192,#fde725,0.1417902146609334,0.5708951073304667
6071,ABTA ADNK1 AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21960167,0.64567002,1.0,0.992763009715192,#fde725,0.1417902146609334,0.5708951073304667
6070,ABTA ADNK1 AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,14,0.21959998,0.64567232,1.0,0.992764210677475,#fde725,0.1417896285585536,0.5708948142792768
6069,ABTA ADNK1 AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,14,0.21959998,0.64567232,1.0,0.992764210677475,#fde725,0.1417896285585536,0.5708948142792768
6067,ABTA ADPT AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,13,0.21959773,0.64567539,1.0,0.992765807112311,#fde725,0.1417888499608647,0.5708944249804323
6068,ABTA ADPT AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,13,0.21959773,0.64567539,1.0,0.992765807112311,#fde725,0.1417888499608647,0.5708944249804323
6066,ABTA ADPT AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,14,0.21959604,0.6456777,1.0,0.99276700492981,#fde725,0.141788266036308,0.5708941330181541
6065,ABTA ADPT AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,14,0.21959604,0.6456777,1.0,0.99276700492981,#fde725,0.141788266036308,0.5708941330181541
6063,ABTA ADNK1 ADPT AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,14,0.21959386,0.64568067,1.0,0.99276855317419,#fde725,0.1417875106526862,0.5708937553263431
6064,ABTA ADNK1 ADPT AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,14,0.21959386,0.64568067,1.0,0.99276855317419,#fde725,0.1417875106526862,0.5708937553263431
6061,ABTA ADNK1 ADPT AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI,15,0.21959217,0.64568298,1.0,0.992769751028517,#fde725,0.1417869267102666,0.5708934633551332
6062,ABTA ADNK1 ADPT AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI,15,0.21959217,0.64568298,1.0,0.992769751028517,#fde725,0.1417869267102666,0.5708934633551332
6060,ABTA AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21958791,0.64568878,1.0,0.992772777811603,#fde725,0.1417854497106498,0.5708927248553249
6059,ABTA AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,13,0.21958791,0.64568878,1.0,0.992772777811603,#fde725,0.1417854497106498,0.5708927248553249
6058,ABTA AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958622,0.64569109,1.0,0.992773975722546,#fde725,0.1417848657407798,0.5708924328703899
6057,ABTA AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958622,0.64569109,1.0,0.992773975722546,#fde725,0.1417848657407798,0.5708924328703899
6055,ABTA ADNK1 AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958597,0.64569142,1.0,0.992774156657937,#fde725,0.1417847767813774,0.5708923883906887
6056,ABTA ADNK1 AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958597,0.64569142,1.0,0.992774156657937,#fde725,0.1417847767813774,0.5708923883906887
6054,ABTA ADNK1 AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21958428,0.64569372,1.0,0.992775357769532,#fde725,0.1417841906067216,0.5708920953033608
6053,ABTA ADNK1 AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21958428,0.64569372,1.0,0.992775357769532,#fde725,0.1417841906067216,0.5708920953033608
6052,ABTA ADPT AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958203,0.64569679,1.0,0.992776954403218,#fde725,0.1417834119126837,0.5708917059563419
6051,ABTA ADPT AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,14,0.21958203,0.64569679,1.0,0.992776954403218,#fde725,0.1417834119126837,0.5708917059563419
6050,ABTA ADPT AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21958034,0.6456991,1.0,0.992778152370106,#fde725,0.141782827915694,0.570891413957847
6049,ABTA ADPT AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21958034,0.6456991,1.0,0.992778152370106,#fde725,0.141782827915694,0.570891413957847
6048,ABTA ADNK1 ADPT AST DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21957816,0.64570207,1.0,0.992779700807112,#fde725,0.1417820724387912,0.5708910362193956
6047,ABTA ADNK1 ADPT AST DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,15,0.21957816,0.64570207,1.0,0.992779700807112,#fde725,0.1417820724387912,0.5708910362193956
6046,ABTA ADNK1 ADPT AST DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PGI SUCOAS TPI URIDK2r,16,0.21957647,0.64570438,1.0,0.992780898810828,#fde725,0.1417814884239386,0.5708907442119693
6045,ABTA ADNK1 ADPT AST DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PGI SUCOAS TPI URIDK2r,16,0.21957647,0.64570438,1.0,0.992780898810828,#fde725,0.1417814884239386,0.5708907442119693
7146,ABTA ACOAD7f ADPT APATr AST CS CSND ECOAH25 ECOAH6 ENO GART GLYCK GUAPRT HEPCT INSH KAT22 KAT4 LPCOXc NDPK3 ORNCD P5CD PDHcr PMANM PPM PYK RPE THRAr,27,0.28628193,0.46726614,0.197782025571785,1.24119748826613,#3e4989,0.13376985238285022,0.16577593897731763
7148,ABTA ACOAD24f ACOAD4f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD5i HACD8i HEPCT ICL IPDDI ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7149,ABTA ACOAD24f ACOAD5f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD8i HEPCT ICL IPDDI KAT4 ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7150,ABTA ACOAD24f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD5i HACD8i HEPCT ICL IPDDI KAT4 ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7151,ABTA ACOAD4f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD5i HACD8i HEPCT ICL IPDDI KAT4 ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7152,ABTA ACOAD4f ACOAD5f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD8i HEPCT ICL IPDDI KAT4 ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7147,ABTA ACOAD24f ACOAD4f ACOAD5f ACOAD7f AST CS ENO GART GLUR GTPDPK GUAD HACD8i HEPCT ICL IPDDI ORNCD P5CD PDHcr PMANM PPM RPE THRAr,23,0.28875029,0.46205172,0.196347473798208,1.2417099206133,#3e4989,0.1334175681449988,0.16488252097160339
7153,ABTA ACOAD3f ADPT AST CS CSND CYTK1 DCTPD ECOAH6 ENO GART GTPDPK GUAD GUAPRT HDCOAI HEPCT LPCOXc MCCC ORNCD P5CD PDHcr PGLCNDH PMANM PYK TALA THRAr,26,0.28941948,0.44671724,0.193602725013534,1.24666346413955,#3e4989,0.1292886713078352,0.1614456981606846
7155,ABTA ADNK1 ADPT AST ICL INSH MALS PROD2 SUCOAS TALA,10,0.29367188,0.43879239,0.0741613735710753,1.29038762090447,#482878,0.1288609861009932,0.10151117983603425
7156,ABTA ADNK1 ADPT AST ICL INSH MALS P5CD SUCOAS TALA,10,0.29367188,0.43879239,0.0741613735710753,1.29038762090447,#482878,0.1288609861009932,0.10151117983603425
7158,ABTA ADNK1 ADPT AST ICL MALS P5CD SUCOAS TALA,9,0.29371339,0.43872083,0.0741501774910568,1.29038868984634,#482878,0.1288581822429137,0.10150417986698526
7157,ABTA ADNK1 ADPT AST ICL MALS PROD2 SUCOAS TALA,9,0.29371339,0.43872083,0.0741501774910568,1.29038868984634,#482878,0.1288581822429137,0.10150417986698526
7159,ABTA ADPT AST ICL MALS PROD2 SUCOAS TALA,8,0.29371835,0.43871228,0.0741488572300641,1.29038881140985,#482878,0.128857847006338,0.10150335211820105
7160,ABTA ADPT AST ICL MALS P5CD SUCOAS TALA,8,0.29371835,0.43871228,0.0741488572300641,1.29038881140985,#482878,0.128857847006338,0.10150335211820105
7161,ABTA ADNK1 AST ICL MALS PROD2 SUCOAS TALA,8,0.2937234,0.43870358,0.0741474802484242,1.290388946108,#482878,0.128857507109772,0.10150249367909811
7162,ABTA ADNK1 AST ICL MALS P5CD SUCOAS TALA,8,0.2937234,0.43870358,0.0741474802484242,1.290388946108,#482878,0.128857507109772,0.10150249367909811
7163,ABTA AST FALDM ICL MALS P5CD SUCOAS TALA,8,0.29372371,0.43870304,0.0741474019921647,1.29038895368146,#482878,0.1288574844970784,0.10150244324462154
7164,ABTA AST ICL MALS P5CD SUCOAS TALA,7,0.29372588,0.4386993,0.0741468201576244,1.29038900836252,#482878,0.128857337947884,0.10150207905275421
7165,ABTA AST ICL MALS PROD2 SUCOAS TALA,7,0.29372588,0.4386993,0.0741468201576244,1.29038900836252,#482878,0.128857337947884,0.10150207905275421
7166,ABTA ADNK1 ADPT AST FALDM ICL INSH MALS P5CD SUCOAS,10,0.29404971,0.43814111,0.0740594506962786,1.29039764834712,#482878,0.12883526633457812,0.10144735851542835
7167,ABTA ADNK1 ADPT AST ICL INSH MALS PROD2 SUCOAS,9,0.29405189,0.43813736,0.0740589016448762,1.29039769153308,#482878,0.1288351187876104,0.1014470102162433
7168,ABTA ADNK1 ADPT AST ICL INSH MALS P5CD SUCOAS,9,0.29405189,0.43813736,0.0740589016448762,1.29039769153308,#482878,0.1288351187876104,0.1014470102162433
7169,ABTA ADNK1 ADPT AST FALDM ICL MALS P5CD SUCOAS URIDK2r,10,0.29407117,0.43810412,0.074053672109374,1.29039823460804,#482878,0.1288337911502204,0.1014437316297972
7170,ABTA ADNK1 ADPT AST ICL MALS P5CD SUCOAS URIDK2r,9,0.29407335,0.43810037,0.0740530891357548,1.2903982906807,#482878,0.12883364344213952,0.10144336628894715
7171,ABTA ADPT AST FALDM ICL MALS P5CD SUCOAS URIDK2r,9,0.29407614,0.43809555,0.0740523185594043,1.29039837732617,#482878,0.12883344829517698,0.10144288342729064
7172,ABTA ADPT AST ICL MALS P5CD SUCOAS URIDK2r,8,0.29407832,0.4380918,0.0740517356056713,1.29039843344454,#482878,0.128833300549776,0.10144251807772364
