ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ABTA AST CS CYTK1 MALS MCITS ORNCD TALA URIDK2r,9,0.26588682,0.69745359,0.416959930544884,1.11222831799321
ABTA ADNK1 ADNUC AST CS CYTK1 MALS MCITS ORNCD TALA,10,0.26589923,0.69744203,0.416955889642854,1.11222322414902
ABTA ADNK1 AST CS CYTK1 MALS MCITS ORNCD TALA,9,0.26590126,0.69744014,0.416955226161772,1.11222239160384
ABTA AST CS CYTK1 MALS MCITS ORNCD TALA,8,0.2659033,0.69743825,0.416954584617792,1.11222154345021
ABTA ADNK1 AST CS MALS MCITS NDPK3 ORNCD SERAT TALA,10,0.26603882,0.69731207,0.539843809260618,1.06929136094007
ABTA AST CS MALS MCITS NDPK3 ORNCD SERAT TALA,9,0.26604085,0.69731018,0.539843148148113,1.06929047666016
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,12,0.26606294,0.69728962,0.416902782476958,1.11215600696424
ABTA ADPT AST CS CYTK1 MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,11,0.26606472,0.69728796,0.416902210860576,1.11215527560107
ABTA AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,11,0.26606911,0.69728387,0.416900744321654,1.11215349100453
ABTA AST CS CYTK1 MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,10,0.26607089,0.69728221,0.416900172732162,1.11215275968866
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD ORNDC,11,0.26607944,0.69727426,0.416897412291607,1.11214924594402
ABTA ADPT AST CS CYTK1 MALS MCITS NDPK3 ORNCD ORNDC,10,0.26608122,0.6972726,0.416896840746596,1.11214851470746
ABTA AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD ORNDC,10,0.26608562,0.6972685,0.416895396301386,1.11214671755851
ABTA AST CS CYTK1 MALS MCITS NDPK3 ORNCD ORNDC,9,0.2660874,0.69726685,0.416894824783135,1.1121459836194
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS ORNCD ORNDC URIDK2r,11,0.2660891,0.69726526,0.416894265868087,1.11214529123067
ABTA ADPT AST CS CYTK1 MALS MCITS ORNCD ORNDC URIDK2r,10,0.26609088,0.6972636,0.416893694364873,1.11214456006824
ABTA ADNK1 ADNUC AST CS CYTK1 MALS MCITS ORNCD ORNDC URIDK2r,11,0.26609299,0.69726164,0.416893019241131,1.11214369041246
ABTA ADNK1 AST CS CYTK1 MALS MCITS ORNCD ORNDC URIDK2r,10,0.26609503,0.69725974,0.41689234105575,1.11214286007132
ABTA AST CS CYTK1 FALDM MALS MCITS ORNCD ORNDC URIDK2r,10,0.26609528,0.69725951,0.416892250024127,1.11214276035217
ABTA AST CS CYTK1 MALS MCITS ORNCD ORNDC URIDK2r,9,0.26609706,0.69725785,0.41689167854767,1.11214202923716
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS ORNCD ORNDC,10,0.26610561,0.69724989,0.416888918651508,1.11213851920679
ABTA ADPT AST CS CYTK1 MALS MCITS ORNCD ORNDC,9,0.26610739,0.69724824,0.416888347219519,1.11213778542108
ABTA ADNK1 ADNUC AST CS CYTK1 MALS MCITS ORNCD ORNDC,10,0.2661095,0.69724627,0.416887672180061,1.11213691866559
ABTA ADNK1 AST CS CYTK1 MALS MCITS ORNCD ORNDC,9,0.26611153,0.69724438,0.416886972165392,1.11213610133101
ABTA AST CS CYTK1 FALDM MALS MCITS ORNCD ORNDC,9,0.26611179,0.69724414,0.416886903056794,1.11213598876771
ABTA AST CS CYTK1 MALS MCITS ORNCD ORNDC,8,0.26611357,0.69724248,0.416886331651558,1.11213525777945
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD URIDK2r,11,0.26616413,0.69719541,0.416869921578088,1.11211454278782
ABTA ADPT AST CS CYTK1 MALS MCITS NDPK3 ORNCD URIDK2r,10,0.26616591,0.69719375,0.416869350398779,1.11211381220137
ABTA AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD URIDK2r,10,0.26617031,0.69718965,0.416867906867599,1.11211201665632
ABTA AST CS CYTK1 MALS MCITS NDPK3 ORNCD URIDK2r,9,0.26617209,0.69718799,0.416867335715026,1.1121112861173
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD,10,0.26618064,0.69718003,0.416864539810258,1.11210779222224
ABTA ADPT AST CS CYTK1 MALS MCITS NDPK3 ORNCD,9,0.26618242,0.69717838,0.416863968702366,1.11210705901226
ABTA AST CS CYTK1 FALDM MALS MCITS NDPK3 ORNCD,9,0.26618683,0.69717428,0.416862547256752,1.11210524817324
ABTA AST CS CYTK1 MALS MCITS NDPK3 ORNCD,8,0.26618861,0.69717262,0.416861976175464,1.11210451776105
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS ORNCD URIDK2r,10,0.26619031,0.69717103,0.41686141768271,1.11210382611298
ABTA ADPT AST CS CYTK1 MALS MCITS ORNCD URIDK2r,9,0.26619209,0.69716937,0.416860846616441,1.11210309572751
ABTA ADPT AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,12,0.26619381,0.69716777,0.416860294384757,1.11210238901253
ABTA ADNK1 ADNUC AST CS CYTK1 MALS MCITS ORNCD URIDK2r,10,0.26619421,0.6971674,0.416860156349757,1.11210222750652
ABTA ADPT AST CS DCTPD MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,11,0.26619559,0.69716611,0.416859685767146,1.11210167202343
ABTA ADNK1 AST CS CYTK1 MALS MCITS ORNCD URIDK2r,9,0.26619624,0.69716551,0.416859494333955,1.11210139753939
ABTA AST CS CYTK1 FALDM MALS MCITS ORNCD URIDK2r,9,0.2661965,0.69716527,0.416859425274187,1.11210128507241
ABTA AST CS CYTK1 MALS MCITS ORNCD URIDK2r,8,0.26619828,0.69716361,0.41685885423452,1.1121005547345
ABTA AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,11,0.2662,0.69716201,0.41685826446281,1.11209986143475
ABTA AST CS DCTPD MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,10,0.26620178,0.69716035,0.416857693438413,1.11209913112366
ABTA ADPT AST CS CYTK1 FALDM MALS MCITS ORNCD,9,0.26620683,0.69715565,0.416856058877227,1.11209706180382
ABTA ADPT AST CS CYTK1 MALS MCITS ORNCD,8,0.26620861,0.69715399,0.416855487882229,1.11209633154519
ABTA ADPT AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD ORNDC,11,0.26621033,0.69715239,0.416854935719437,1.11209562495276
ABTA ADNK1 ADNUC AST CS CYTK1 MALS MCITS ORNCD,9,0.26621072,0.69715203,0.416854775795655,1.11209547632967
ABTA ADPT AST CS DCTPD MALS MCITS NDPK3 ORNCD ORNDC,10,0.26621211,0.69715073,0.416854327175424,1.1120949080898
ABTA ADNK1 AST CS CYTK1 MALS MCITS ORNCD,8,0.26621276,0.69715013,0.416854135767196,1.11209463365237
ABTA AST CS CYTK1 FALDM MALS MCITS ORNCD,8,0.26621302,0.69714989,0.416854066716947,1.11209452120418
ABTA AST CS CYTK1 MALS MCITS ORNCD SERAT,8,0.2662148,0.69714823,0.539785466472938,1.06921513619358
ABTA AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD ORNDC,10,0.26621652,0.69714663,0.416852906048054,1.1120930978152
ABTA AST CS DCTPD MALS MCITS NDPK3 ORNCD ORNDC,9,0.2662183,0.69714497,0.41685233509492,1.11209236763097
ABTA ADPT AST CS FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,11,0.26622685,0.69713701,0.416849577719152,1.11208886206903
ABTA ADPT AST CS MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,10,0.26622863,0.69713535,0.416848969248724,1.11208814533222
ABTA AST CS FALDM MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,10,0.26623304,0.69713125,0.416847548298288,1.11208633537173
ABTA AST CS MALS MCITS NDPK3 ORNCD ORNDC URIDK2r,9,0.26623482,0.69712959,0.416846977416403,1.11208560531435
ABTA ADPT AST CS FALDM MALS MCITS NDPK3 ORNCD ORNDC,10,0.26624337,0.69712163,0.416844182824158,1.11208211372885
ABTA ADPT AST CS MALS MCITS NDPK3 ORNCD ORNDC,9,0.26624515,0.69711997,0.416843611986923,1.11208138375077
ABTA AST CS FALDM MALS MCITS NDPK3 ORNCD ORNDC,9,0.26624956,0.69711587,0.416842191213386,1.1120795741044
ABTA AST CS MALS MCITS NDPK3 ORNCD ORNDC,8,0.26625134,0.69711421,0.416841620402737,1.11207884417388
ABTA ADPT AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD URIDK2r,11,0.2662951,0.69707347,0.416827384356678,1.11206095757919
ABTA ADPT AST CS DCTPD MALS MCITS NDPK3 ORNCD URIDK2r,10,0.26629689,0.69707181,0.416826835641978,1.11206021239937
ABTA AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD URIDK2r,10,0.26630129,0.6970677,0.416825393523253,1.11205842208612
ABTA AST CS DCTPD MALS MCITS NDPK3 ORNCD URIDK2r,9,0.26630308,0.69706604,0.416824807283491,1.11205769031919
ABTA ADPT AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD,10,0.26631163,0.69705808,0.416822014119323,1.11205420124713
ABTA ADPT AST CS DCTPD MALS MCITS NDPK3 ORNCD,9,0.26631342,0.69705642,0.416821465474778,1.11205345619538
ABTA AST CS DCTPD FALDM MALS MCITS NDPK3 ORNCD,9,0.26631782,0.69705231,0.416820023534287,1.11205166619536
ABTA AST CS DCTPD MALS MCITS NDPK3 ORNCD,8,0.26631961,0.69705065,0.416819437367004,1.11205093455581
ABTA ADPT AST CS FALDM MALS MCITS NDPK3 ORNCD URIDK2r,10,0.26632817,0.69704269,0.416816666445761,1.11204743049565
ABTA ADPT AST CS MALS MCITS NDPK3 ORNCD URIDK2r,9,0.26632995,0.69704102,0.416816095974185,1.11204670391943
ABTA AST CS FALDM MALS MCITS NDPK3 ORNCD URIDK2r,9,0.26633436,0.69703692,0.416814676108633,1.11204489588564
ADPT CS FALDM IMPD MALS MCITS ORNCD ORNDC URIDK2r,9,0.26633594,0.69703545,0.0650899762157521,1.24337937306422
ABTA AST CS MALS MCITS NDPK3 ORNCD URIDK2r,8,0.26633614,0.69703526,0.416814068117079,1.11204417996986
ADPT CS IMPD MALS MCITS ORNCD ORNDC URIDK2r,8,0.26633772,0.69703379,0.0650898040277584,1.2433786062325
CS FALDM IMPD MALS MCITS ORNCD ORNDC URIDK2r,8,0.26634213,0.69702968,0.0650894772073799,1.24337666696589
CS IMPD MALS MCITS ORNCD ORNDC URIDK2r,7,0.26634391,0.69702802,0.0650893050267228,1.24337590018194
ABTA ADPT AST CS FALDM MALS MCITS NDPK3 ORNCD,9,0.2663447,0.69702729,0.416811297540368,1.11204067927026
ABTA ADPT AST CS MALS MCITS NDPK3 ORNCD,8,0.26634648,0.69702563,0.416810727140077,1.11203995007037
ABTA ADNK1 AST CS MALS MCITS NDPK3 ORNCD SERAT,9,0.26635064,0.69702176,0.539740396343707,1.06915642374007
ABTA AST CS FALDM MALS MCITS NDPK3 ORNCD,8,0.26635089,0.69702153,0.416809269907076,1.11203815571379
ADPT CS FALDM IMPD MALS MCITS ORNCD ORNDC,8,0.26635247,0.69702005,0.0650886023320903,1.24337216099594
ABTA AST CS MALS MICITDr NDPK3 ORNCD SERAT,8,0.26635268,0.69701987,0.539739716529227,1.06915554112737
ABTA AST CS MALS MCITS NDPK3 ORNCD SERAT,8,0.26635268,0.69701987,0.539739716529227,1.06915554112737
ADPT CS IMPD MALS MCITS ORNCD ORNDC,7,0.26635426,0.69701839,0.0650885028082525,1.24337135905189
CS FALDM IMPD MALS MCITS ORNCD ORNDC,7,0.26635867,0.69701429,0.0650881384863501,1.24336943224974
CS IMPD MALS MCITS ORNCD ORNDC,6,0.26636045,0.69701263,0.065087966325331,1.24336866559341
ADPT CS FALDM MALS MCITS ORNCD ORNDC RPE URIDK2r,9,0.26643131,0.69694666,0.0650822157500934,1.24333770070569
ADPT CS MALS MCITS ORNCD ORNDC RPE URIDK2r,8,0.26643309,0.696945,0.0650820436755809,1.24333693460973
ABTA ADPT CS FALDM IMPD MALS MCITS ORNCD URIDK2r,9,0.26643734,0.69694104,0.065081718650997,1.24333507125809
CS FALDM MALS MCITS ORNCD ORNDC RPE URIDK2r,8,0.2664375,0.69694089,0.0650816795683791,1.24333501178059
ABTA ADPT CS IMPD MALS MCITS ORNCD URIDK2r,8,0.26643912,0.69693938,0.065081584115726,1.2433342906065
CS MALS MCITS ORNCD ORNDC RPE URIDK2r,7,0.26643929,0.69693923,0.0650815801228114,1.2433342105042
ABTA CS FALDM IMPD MALS MCITS ORNCD URIDK2r,8,0.26644354,0.69693527,0.0650812551131845,1.24333234726769
ABTA ACONTa AST IMPD MALS MCITS ORNCD URIDK2r,8,0.26644532,0.69693361,0.358636548767304,1.13287868368356
ADPT CS FALDM MALS MCITS ORNCD ORNDC RPE,8,0.26644786,0.69693125,0.0650808754853576,1.24333047130944
ADPT CS MALS MCITS ORNCD ORNDC RPE,7,0.26644964,0.69692959,0.0650807409610311,1.24332969073955
ABTA ADPT CS FALDM IMPD MALS MCITS ORNCD,8,0.26645389,0.69692564,0.065080378447468,1.24332783983593
CS FALDM MALS MCITS ORNCD ORNDC RPE,7,0.26645405,0.69692548,0.0650803393680823,1.24332778282977
ABTA ADPT CS IMPD MALS MCITS ORNCD,7,0.26645567,0.69692397,0.0650802439295062,1.24332706177323
CS MALS MCITS ORNCD ORNDC RPE,6,0.26645584,0.69692382,0.0650802399376947,1.24332698168336
ABTA ACONTa AST FALDM IMPD MALS MCITS ORNCD PYK SERAT,10,0.26646008,0.69691987,0.366818361684797,1.12991105588653
ABTA ACONTa AST IMPD MALS MCITS ORNCD PYK SERAT,9,0.26646187,0.6969182,0.366817886551648,1.1299103062102
ABTA ADPT AST CS FALDM MALS MCITS ORNCD RPE URIDK2r,10,0.26653278,0.69685218,0.416750239876686,1.111963920988
ABTA ADPT AST CS MALS MCITS ORNCD RPE URIDK2r,9,0.26653457,0.69685052,0.416749654650802,1.11196319100555
ABTA AST CS FALDM MALS MCITS ORNCD RPE URIDK2r,9,0.26653898,0.69684641,0.416748199456605,1.11196140297013
ABTA AST CS MALS MCITS ORNCD RPE URIDK2r,8,0.26654077,0.69684475,0.416747651775749,1.11196065968064
ABTA ADPT AST CS FALDM MALS MCITS ORNCD RPE,9,0.26654934,0.69683677,0.416744832307595,1.11195718041279
ABTA ADPT AST CS MALS MCITS ORNCD RPE,8,0.26655113,0.6968351,0.416744284670637,1.11195643995483
ABTA AST CS FALDM MALS MCITS ORNCD RPE,8,0.26655554,0.69683099,0.416742829655688,1.11195465223389
ABTA AST CS MALS MCITS ORNCD RPE SERAT,8,0.26655733,0.69682933,0.539671784677615,1.06906728958139
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD ORNDC TALA URIDK2r,11,0.26672734,0.69667104,0.416687018286164,1.11188473147759
ABTA ADNK1 AST CS MALS MCITS ORNCD ORNDC TALA URIDK2r,10,0.26672939,0.69666914,0.416686365158335,1.11188389113497
ABTA AST CS MALS MCITS ORNCD ORNDC TALA URIDK2r,9,0.26673143,0.69666724,0.416685690171571,1.11188306637947
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD ORNDC TALA,10,0.26674393,0.6966556,0.416681646701389,1.11187797968572
ABTA ADNK1 AST CS MALS MCITS ORNCD ORNDC TALA,9,0.26674597,0.6966537,0.416680971787502,1.11187715505795
ABTA AST CS MALS MCITS ORNCD ORNDC SERAT TALA,9,0.26674801,0.6966518,0.539608486676245,1.06898526495402
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD TALA URIDK2r,10,0.26682904,0.69657636,0.416654011872171,1.11184339984918
ABTA ADNK1 AST CS MALS MCITS ORNCD TALA URIDK2r,9,0.26683109,0.69657446,0.416653359246855,1.11184256040709
ABTA AST CS MALS MCITS ORNCD TALA URIDK2r,8,0.26683313,0.69657255,0.416652684769691,1.11184173929706
ABTA ADPT AST CS MALS MCITS ORNCD PYK SERAT TALA,10,0.26684351,0.69656289,0.545795436433886,1.06682264631971
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD TALA,9,0.26684564,0.69656091,0.416648628772799,1.11183665586979
ABTA ADNK1 AST CS MALS MCITS ORNCD SERAT TALA,9,0.26684768,0.696559,0.539575386227829,1.0689424735536
ABTA AST CS MALS MICITDr ORNCD PYK SERAT TALA,9,0.26684973,0.6965571,0.545793582028357,1.06681989683622
ABTA AST CS MALS MCITS ORNCD PYK SERAT TALA,9,0.26684973,0.6965571,0.545793582028357,1.06681989683622
ABTA ADPT AST CS FALDM MALS MCITS ORNCD ORNDC URIDK2r,10,0.26703686,0.69638288,0.416586496710604,1.11175913243951
ABTA ADPT AST CS MALS MCITS ORNCD ORNDC URIDK2r,9,0.26703865,0.69638121,0.416585876239263,1.11175842243254
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD ORNDC URIDK2r,10,0.26704078,0.69637923,0.416585212191187,1.11175754915436
ABTA ADNK1 AST CS MALS MCITS ORNCD ORNDC URIDK2r,9,0.26704283,0.69637732,0.416584560611494,1.11175671434028
ABTA AST CS FALDM MALS MCITS ORNCD ORNDC URIDK2r,9,0.26704308,0.69637708,0.41658443274396,1.11175663171781
ABTA AST CS MALS MCITS ORNCD ORNDC URIDK2r,8,0.26704488,0.69637541,0.416583871594917,1.11175589287782
ABTA ADPT AST CS FALDM MALS MCITS ORNCD ORNDC,9,0.26705348,0.6963674,0.416581090798742,1.11175240717703
ABTA ADPT AST CS MALS MCITS ORNCD ORNDC,8,0.26705527,0.69636573,0.41658047040225,1.11175169729771
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD ORNDC,9,0.2670574,0.69636375,0.416579806438616,1.1117508241728
ABTA ADNK1 AST CS MALS MCITS ORNCD ORNDC,8,0.26705945,0.69636184,0.416579154940969,1.11174998950601
ABTA AST CS FALDM MALS MCITS ORNCD ORNDC,8,0.26705971,0.6963616,0.41657904893254,1.11174989135435
ABTA AST CS MALS MCITS ORNCD ORNDC SERAT,8,0.2670615,0.69635994,0.539504383821704,1.06885084529758
ABTA ADPT AST CS FALDM MALS MCITS ORNCD URIDK2r,9,0.26713879,0.69628797,0.416553357900588,1.111717895782
ABTA ADPT AST CS MALS MCITS ORNCD URIDK2r,8,0.26714059,0.6962863,0.416552797161974,1.11171715768796
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD URIDK2r,9,0.26714272,0.69628432,0.416552096197868,1.11171629867937
ABTA ADNK1 AST CS MALS MCITS ORNCD URIDK2r,8,0.26714477,0.69628241,0.416551407688049,1.11171547809807
ABTA AST CS FALDM MALS MCITS ORNCD SERAT URIDK2r,9,0.26714502,0.69628217,0.539476610868509,1.06881513884496
ABTA AST CS MALS MCITS ORNCD SERAT URIDK2r,8,0.26714682,0.6962805,0.539476045419519,1.068814356672
ABTA ADPT AST CS FALDM MALS MCITS ORNCD,8,0.26715543,0.69627249,0.416547962360338,1.11171116007919
ABTA ADPT AST CS MALS MCITS ORNCD PYK SERAT,9,0.26715722,0.69627082,0.545701254115461,1.06668446960572
ABTA ADNK1 ADNUC AST CS MALS MCITS ORNCD,8,0.26715935,0.69626883,0.416546678976424,1.11170958155129
ABTA ADNK1 AST CS MALS MCITS ORNCD PYK SERAT,9,0.2671614,0.69626692,0.545700015047084,1.06668262903832
ABTA AST CS FALDM MALS MICITDr ORNCD SERAT,8,0.26716166,0.69626669,0.53947112021987,1.06880801069476
ABTA AST CS FALDM MALS MCITS ORNCD SERAT,8,0.26716166,0.69626669,0.53947112021987,1.06880801069476
ABTA AST CS MALS MICITDr ORNCD PYK SERAT,8,0.26716345,0.69626501,0.545699383654463,1.06668173371662
ABTA AST CS MALS MCITS ORNCD PYK SERAT,8,0.26716345,0.69626501,0.545699383654463,1.06668173371662
ABTA ADPT AST CS GLYCK MALS MCITS P5CD PGK PGMT SERAT TALA,12,0.25109301,0.69470001,0.630604053852395,1.05263869606867
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr P5CD PGK SERAT TALA,12,0.25109301,0.69470001,0.630604053852395,1.05263869606867
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS P5CD PGK SERAT TALA,12,0.25109301,0.69470001,0.630604053852395,1.05263869606867
ABTA ADPT ALATRS AST CS GLYCK MALS MCITS P5CD PGK SERAT TALA,12,0.25109301,0.69470001,0.630604053852395,1.05263869606867
ABTA AST CS GLYCK MALS MCITS P5CD PGK PGMT SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA AST CS GLYCK HEPCT MALS MICITDr P5CD PGK SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA AST CS GLYCK HEPCT MALS MCITS P5CD PGK SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA AST CS GAPD GLYCK HEPCT MALS MICITDr P5CD SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS P5CD SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA ALATRS AST CS GLYCK MALS MCITS P5CD PGK SERAT TALA,11,0.25109928,0.69469376,0.630601967476769,1.05263550497764
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MCITS ORNDC P5CD SERAT,12,0.25294623,0.69285264,0.604142943739466,1.06016675479468
ABTA ADPT AST CS G3PD2 GLYCK HEPCT MALS MICITDr P5CD PGK SERAT,12,0.25303866,0.6927605,0.60412061145123,1.06011844558259
ABTA ADPT AST CS G3PD2 GLYCK HEPCT MALS MCITS P5CD PGK SERAT,12,0.25303866,0.6927605,0.60412061145123,1.06011844558259
ABTA AST CS G3PD2 GLYCK HEPCT MALS MICITDr P5CD PGK SERAT,11,0.25304468,0.6927545,0.604117185945186,1.06011594926275
ABTA AST CS G3PD2 GLYCK HEPCT MALS MCITS P5CD PGK SERAT,11,0.25304468,0.6927545,0.604117185945186,1.06011594926275
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MICITDr P5CD SERAT,11,0.25304468,0.6927545,0.604117185945186,1.06011594926275
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MCITS P5CD SERAT,11,0.25304468,0.6927545,0.604117185945186,1.06011594926275
ABTA ADNK1 ADPT DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,17,0.2095443,0.69172763,1,0.99010609920529
ABTA ADNK1 ADPT DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,17,0.2095443,0.69172763,1,0.99010609920529
ABTA ADNK1 ADPT DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20954584,0.69172576,1,0.990104823226622
ABTA ADNK1 ADPT DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20954584,0.69172576,1,0.990104823226622
ABTA ADPT DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20954783,0.69172337,1,0.990103166223366
ABTA ADPT DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20954783,0.69172337,1,0.990103166223366
ABTA ADPT DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20954937,0.6917215,1,0.990101890273945
ABTA ADPT DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20954937,0.6917215,1,0.990101890273945
ABTA ADNK1 DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20955142,0.69171903,1,0.990100185811246
ABTA ADNK1 DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,16,0.20955142,0.69171903,1,0.990100185811246
ABTA ADNK1 DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20955296,0.69171716,1,0.990098909891575
ABTA ADNK1 DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20955296,0.69171716,1,0.990098909891575
ABTA DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20955318,0.6917169,1,0.990098725404146
ABTA DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,15,0.20955318,0.6917169,1,0.990098725404146
ABTA DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,14,0.20955472,0.69171503,1,0.990097449499062
ABTA DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI URIDK2r,14,0.20955472,0.69171503,1,0.990097449499062
ABTA ADNK1 ADPT DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,16,0.2095586,0.69171035,1,0.99009422519496
ABTA ADNK1 ADPT DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,16,0.2095586,0.69171035,1,0.99009422519496
ABTA ADNK1 ADPT DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956014,0.69170848,1,0.990092949334789
ABTA ADNK1 ADPT DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956014,0.69170848,1,0.990092949334789
ABTA ADPT DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956212,0.69170609,1,0.990091304533374
ABTA ADPT DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956212,0.69170609,1,0.990091304533374
ABTA ADPT DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,14,0.20956367,0.69170422,1,0.990090016653544
ABTA ADPT DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,14,0.20956367,0.69170422,1,0.990090016653544
ABTA ADNK1 DCTPD FALDM GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956572,0.69170174,1,0.990088315448437
ABTA ADNK1 DCTPD FALDM GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,15,0.20956572,0.69170174,1,0.990088315448437
ABTA ADNK1 DCTPD GLYCK ICL MALS MICITDr NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,14,0.20956726,0.69169988,1,0.990087036547277
ABTA ADNK1 DCTPD GLYCK ICL MALS MCITS NDPK3 P5CD PDHcr PGI PPCSCT SUCOAS TPI,14,0.20956726,0.69169988,1,0.990087036547277
